date,us,indonesia,philippines,malaysia,thailand,vix_index
03/01/2008,-1.1,0.8,4.6,-6.55,-6.9,22.49
04/01/2008,-2.7,-1.8,-1.7,-6.55,10.4,23.94
07/01/2008,-3.4,0.6,1.7,-6.55,4.2,23.79
08/01/2008,-4.9,-18.5,-2.4,-6.55,-4.4,25.43
09/01/2008,3.9,-1.6,-7.3,-2.15,-6,24.12
14/01/2008,-5.6,-6,-28.2,-2.15,-17.9,22.9
15/01/2008,-9,-1.8,1.5,-2.15,2.1,23.34
16/01/2008,5.9,3.2,-0.1,-2.15,-12.2,24.38
17/01/2008,-11.3,0.4,1.1,-2.15,2.4,28.46
18/01/2008,0.9,-1,-9,-2.15,0.5,27.18
21/01/2008,0,-0.9,15.2,-4.48,1.3,27.18
22/01/2008,-19.7,4.6,2.3,-4.48,-11,31.01
23/01/2008,16.5,7.1,-1.8,-4.48,-23,29.02
24/01/2008,10.4,-6.3,-10.7,-4.47,-10,27.78
25/01/2008,-15.3,1.5,-7,1.04,9.8,29.08
28/01/2008,3.1,-0.4,-1.9,1.04,-1.3,27.78
29/01/2008,9.7,-0.6,-7.5,1.04,-14.9,27.32
30/01/2008,-1.2,-0.3,5.6,1.04,3.3,27.62
31/01/2008,-7.2,-0.1,-0.4,1.04,3.2,26.2
01/02/2008,-0.1,1,0,1.04,-1.4,24.02
04/02/2008,5.2,2.1,5.6,1.04,10.6,25.99
05/02/2008,-7.4,0.2,20.2,1.04,3,28.24
06/02/2008,1.8,1.4,8.1,1.04,-3.2,28.97
11/02/2008,2.6,6.5,26.5,-1.85,-26,27.6
12/02/2008,4.4,0.7,-1.4,-1.85,6,26.33
13/02/2008,7,2.1,19.5,4.05,7.5,24.88
14/02/2008,8.8,2,9.8,4.05,7.1,25.54
15/02/2008,-4.8,3.6,-6,-0.6,1.3,25.02
18/02/2008,0,-1.4,-11.1,-0.6,-0.1,25.02
19/02/2008,12.8,1.4,-5.4,-0.05,4.9,25.59
20/02/2008,-0.6,-2,14,-0.05,10.4,24.4
21/02/2008,-11.9,5,4.4,-0.27,0,25.12
22/02/2008,3,3.3,-2.1,-0.27,0,24.06
25/02/2008,9.5,1.3,3.35,-0.27,6.2,23.03
26/02/2008,-3.6,-3.8,3.35,1.9,21.5,21.9
27/02/2008,-1.2,4.7,12.5,-1.3,0.3,22.69
28/02/2008,-17.8,7.3,12.4,0,2.3,23.53
29/02/2008,-16.1,0,-16.6,-0.5,-19.3,26.54
03/03/2008,3.8,6.2,-0.4,-0.5,-10.4,26.28
04/03/2008,7.7,4.5,-0.9,-0.5,-2.9,25.52
05/03/2008,4.4,-3.9,7.5,0.9,-5.6,24.6
06/03/2008,-8.5,-1.9,-1.6,1.2,1.5,27.55
10/03/2008,-12.8,7.7,6.8,7.6,1.6,29.38
11/03/2008,13.7,6.8,5.3,4.5,17.3,26.36
12/03/2008,-13.2,12.8,5,-2.4,-0.1,27.22
13/03/2008,6.6,7.2,-12.5,-2.4,-2.3,27.29
14/03/2008,-5.8,16.5,-5.4,-2.23,3,31.16
17/03/2008,-16.2,67.4,4.3,-2.23,1.2,32.24
18/03/2008,17.7,-0.8,4,-2.23,-5.2,25.79
19/03/2008,-15.5,-31.8,-3,1,12,29.84
24/03/2008,22.8,1.5,3.8,2.2,-9.1,25.73
25/03/2008,-5.1,0.1,9.4,1.5,6.4,25.72
26/03/2008,-4.5,3.6,0,-0.6,0.7,26.08
27/03/2008,6.8,-0.7,-0.4,1.2,5.6,25.88
28/03/2008,-8.7,31.7,-3.8,3.4,4.7,25.71
31/03/2008,-3.2,15.5,1.7,-0.1,0.2,25.61
01/04/2008,14.9,-4.1,-0.4,1.1,-4.2,22.68
02/04/2008,3.8,22.4,-1.3,0.1,-5,23.43
03/04/2008,-1.9,-5.7,0.2,-0.8,-6.7,23.21
04/04/2008,-11.1,69.5,14.2,-0.7,-2.9,22.45
07/04/2008,6.9,1.8,-4.8,-0.8,-0.35,22.42
08/04/2008,2.1,28.8,-4.8,0.7,-0.35,22.36
09/04/2008,-7.5,-44.4,12.7,-1.1,3.1,22.81
10/04/2008,5.8,-11.8,-1.2,-1.7,-1.9,21.98
11/04/2008,-7,-52.6,1,0.3,0.1,23.46
14/04/2008,4.2,55.9,1,-0.1,1.63,23.82
15/04/2008,8.9,-21.9,5,0.6,1.63,22.78
16/04/2008,8.9,-10,12.8,0.6,1.63,20.53
17/04/2008,3.8,11.2,21.6,2.5,8.7,20.37
18/04/2008,-2.1,4.9,-5.4,-2.7,8.2,20.13
21/04/2008,1.9,14.5,3.9,-0.9,7.9,20.5
22/04/2008,-3.4,18.3,29.2,-1.8,0.3,20.87
23/04/2008,4,53.1,34.8,0.5,7.5,20.26
24/04/2008,9.4,9.5,5,-0.9,2.1,20.06
25/04/2008,4.5,-13.9,-1.6,3,7,19.59
28/04/2008,-4.5,1,-1.9,2,-2.3,19.64
29/04/2008,-0.6,-6.8,18.9,-1.1,-3.6,20.24
30/04/2008,-9.1,-5.6,-7.3,0.9,-10.2,20.79
05/05/2008,13.9,6.8,-16,-0.4,-5.9,18.9
06/05/2008,4.9,-1.1,76.7,-0.1,-5.9,18.21
07/05/2008,-6.9,-4.4,-1.5,0,16.3,19.73
08/05/2008,-6.9,-2.2,1.1,0.2,0.5,19.4
09/05/2008,-0.9,0.6,-4.4,0.6,-4.6,19.41
12/05/2008,2.8,-2.4,-1.7,-0.1,3.3,17.79
13/05/2008,11.6,-8,-0.8,2.1,2.9,17.98
14/05/2008,-0.2,-0.9,1.2,4.5,2.7,17.66
15/05/2008,-9.7,-7,-2.5,1.3,-0.6,16.3
16/05/2008,3,-13,-19.3,1.8,-0.3,16.47
21/05/2008,-3.7,-12.6,-14,-2.1,-2.4,18.59
22/05/2008,10.4,5,8.5,-0.1,10.7,18.05
23/05/2008,-6.9,16,-0.4,8.1,4.1,19.55
26/05/2008,0,16.3,27.9,1.7,4.5,19.55
27/05/2008,7.7,-2.2,1.2,4.3,11.4,19.64
28/05/2008,8.4,1.4,-11.4,0.05,-1.6,19.07
29/05/2008,7.2,6.6,0.4,0.05,8.7,18.14
30/05/2008,-1.6,-4,-10.4,1.6,6,17.83
02/06/2008,-10.2,13.2,33.5,-1.7,8.2,19.83
03/06/2008,-6.3,8.3,-7.4,3.8,11.3,20.24
04/06/2008,8.2,-1.9,24.5,4,-13.9,20.8
05/06/2008,6.2,6.6,-14.5,15.6,8.2,18.63
06/06/2008,-12.9,3.1,-17.5,15.6,3.9,23.56
09/06/2008,8.9,11.8,10.6,-1.2,9.4,23.12
10/06/2008,10.5,13.2,10.6,4.8,17.4,23.18
11/06/2008,-3,14.7,15.8,6,-1.5,24.12
12/06/2008,13.8,6.9,-2.9,-3.2,2.2,23.33
13/06/2008,4.6,-5.1,17.5,0.4,-3.9,21.22
16/06/2008,1,3.9,-7.7,7.1,9.1,20.95
17/06/2008,-7,-6.7,14.8,-1.4,1.8,21.13
18/06/2008,-6.1,-54.7,0.8,-3.1,10.2,22.24
19/06/2008,7.1,37,-4.1,8.1,17.4,21.58
20/06/2008,-4.3,-8.4,-3.2,10.6,2.1,22.87
23/06/2008,0,-4.6,-29.3,10.6,4.1,22.64
24/06/2008,-8.2,13.4,16.4,15.9,5.7,22.42
25/06/2008,1.7,5.7,-2.5,1.6,-3.3,21.14
26/06/2008,-6.6,-5.1,1.3,-6.2,0.1,23.93
27/06/2008,-6.8,1.6,1.6,-6.3,-1.9,23.44
30/06/2008,0.4,4.4,-8.3,1.2,-15.9,23.95
01/07/2008,3.3,-1.7,-7.7,-2.6,-1.35,23.65
02/07/2008,-4.5,-8.1,12.7,0.3,-1.35,25.92
03/07/2008,1.8,8.3,11.9,6.1,-1,24.78
04/07/2008,0,-8.9,29,6.1,-8.2,24.78
07/07/2008,-7.6,-3.2,7.2,-1.8,-14.7,25.78
08/07/2008,-1.7,-14.9,1.7,0.4,-20,23.15
09/07/2008,-7.1,-20.7,-16,1.7,-2,25.23
10/07/2008,-1.5,-30.2,9.1,-0.2,30.3,25.59
11/07/2008,16.2,-7.7,4.6,0.2,-5.7,27.49
14/07/2008,-10.3,0.1,-7.1,4.8,-4.1,28.48
15/07/2008,-3.6,1.5,6.9,-2.6,-2,28.54
16/07/2008,11.5,1.9,19.6,-11,-10.3,25.1
17/07/2008,5.7,3.4,-7.3,-2.1,-7.05,25.01
18/07/2008,9.2,-6.2,10.8,-4.3,-7.05,24.05
21/07/2008,-4.1,-2.7,-6.2,4.1,-3.2,23.05
22/07/2008,5.7,-7.7,2.9,5.3,7.3,21.18
23/07/2008,1.7,-10.7,-19.2,11.2,-6.2,21.31
24/07/2008,-11.9,-52.3,-34.3,-15.5,-9.4,23.44
25/07/2008,10,3.7,-5.4,-3.6,-3.1,22.91
28/07/2008,-9.6,10.6,8.1,-14.9,-18.2,24.23
29/07/2008,3.7,-8.1,-1.5,2.7,5,22.03
31/07/2008,-9.2,1.7,3.4,10.8,-3.4,22.94
01/08/2008,-1.5,-9,-3.9,-8.1,-13.1,22.57
04/08/2008,3.1,-23.3,-12.8,-2.7,-1.4,23.49
05/08/2008,5.5,-8.7,-27.5,0.4,-1.9,21.14
06/08/2008,3.3,-20.6,-52.1,1.5,-5.4,20.23
07/08/2008,-12.7,6.4,-30.9,7.8,7.2,21.15
08/08/2008,0.7,25.8,11.1,2.7,-0.3,20.66
11/08/2008,6.3,15.7,-37.9,-6.2,-6.2,20.12
12/08/2008,-9.5,11.5,5.2,-2.6,-2.85,21.17
13/08/2008,3.6,-14.4,-13.3,1.3,-2.85,21.55
14/08/2008,-4.5,1.6,13.1,4.1,2,20.34
15/08/2008,-5.1,0.3,57.5,-1,-8.8,19.58
19/08/2008,-0.6,9.9,9.4,3,-15.5,21.28
20/08/2008,-3.2,11.4,-14.8,-1.4,9.2,20.42
21/08/2008,2.9,6,-4.4,0.2,8.2,19.82
22/08/2008,4.1,7.9,-7.5,0.5,6.9,18.81
25/08/2008,-8.6,4.5,-9.55,-2.5,-11.3,20.97
26/08/2008,-1,0.3,-9.55,-5.9,-5.3,20.49
27/08/2008,-1.1,4.5,-9.4,-0.9,-12.6,19.76
28/08/2008,1.5,4.5,-14,1.5,-12.2,19.43
29/08/2008,3.3,1.2,-8.8,7.9,-8.5,20.65
01/09/2008,0,-5.1,24.8,2.8,2.9,20.65
02/09/2008,-7.8,-10.6,-13.1,11.5,-0.5,21.99
03/09/2008,-3.4,-6,-10.4,2.3,9,21.43
04/09/2008,-7.6,1.1,-12.7,-1.3,8.5,24.03
05/09/2008,7.6,5.5,16.2,5.5,2.1,23.06
08/09/2008,-2.5,10.7,-3.9,-12.4,2.4,22.64
09/09/2008,-10.7,8.3,1.4,4.2,-0.3,25.47
10/09/2008,6.2,15.8,-37.3,-3.3,-6.2,24.52
11/09/2008,1.3,79.9,-2.9,-7,-6.7,24.39
12/09/2008,7.7,-5.1,-33.3,-5,-8.6,25.66
15/09/2008,-33.2,2.4,-9.2,-8.3,-16.2,31.7
16/09/2008,4.9,13.1,23,-6.5,-11.8,30.3
17/09/2008,-2.2,-3.7,17.4,8.4,32.5,36.22
18/09/2008,13,9.8,39.6,-1.4,16.7,33.1
19/09/2008,26.6,-5.2,-31.7,2.6,6.1,32.07
22/09/2008,2.5,-66.4,-16.6,2.4,1.4,33.85
23/09/2008,-3.6,11.5,0.4,-3,-5.5,35.72
24/09/2008,1.1,14.2,6.7,-3.8,-5,35.19
25/09/2008,4.4,13.5,0.6,-2.2,-2.2,32.82
26/09/2008,-0.2,3.5,1.9,0.3,-9.4,34.74
29/09/2008,-27.5,3.9,-1.1,0.2,-1.5,46.72
06/10/2008,-12.4,0.5,21.1,-23.1,-9.1,52.05
07/10/2008,5,0,6.9,-5.2,0.7,53.68
08/10/2008,13.7,147.3,7.4,-5.3,6.9,57.53
09/10/2008,14.5,92.1,8.6,-12.2,-2.3,63.92
10/10/2008,8.5,-6.3,12.3,1,5.8,69.95
13/10/2008,10.8,13.3,-4,1.9,-6.8,54.99
14/10/2008,9.9,-110.5,-6.4,4.8,1.6,55.13
15/10/2008,-13,-8.1,-2.7,-8.5,-4.6,69.25
16/10/2008,1.2,95.1,14.3,-6.4,-2.9,67.61
17/10/2008,-2.9,36,0.2,-2.1,-3.8,70.33
20/10/2008,-8.9,-4.7,12,-1.4,-25.7,52.97
21/10/2008,-10.2,-15.2,8.1,1.9,-5.4,53.11
22/10/2008,-14.5,1.5,12.8,-2,-2.4,69.65
23/10/2008,8,32.2,174.6,2.9,3.3,67.8
24/10/2008,1.1,107.3,20.5,1.7,3.3,79.13
27/10/2008,0.2,401.8,28.7,1.3,0.2,80.06
28/10/2008,14.7,0.1,11.1,1.3,-4.4,66.96
29/10/2008,2.1,-160.9,-70.3,3.5,-6.7,69.96
30/10/2008,10.9,-30.6,-13.7,3.1,-6.8,62.9
31/10/2008,-1.1,-173.4,-59.6,7.9,-5.1,59.89
03/11/2008,-3.9,-4.4,-12.1,-3,-2.5,53.68
04/11/2008,-18.9,-63.2,0.5,-4.1,2.4,47.73
05/11/2008,-2.3,-44.9,-12.5,-4.1,1.5,54.56
06/11/2008,-1.4,-61.2,0.8,-1,3.6,63.68
07/11/2008,10.5,-6.7,33.7,-3.4,7.3,56.1
10/11/2008,-5,-0.6,-91.2,-0.3,-4.1,59.98
11/11/2008,0,-44.1,20.2,-0.2,-4.4,61.44
12/11/2008,-9.7,4.4,9.4,-2.2,0.6,66.46
13/11/2008,20.9,4.5,19.1,-1.6,-4.5,59.83
14/11/2008,-12,82.6,-1.9,-0.2,0.6,66.31
17/11/2008,-8.7,17.6,-30,-1.3,5.5,69.15
18/11/2008,-11.9,-26.2,28,-1.8,1.7,67.64
19/11/2008,-20.9,30.6,12.3,0.1,0.2,74.26
20/11/2008,-30.7,88.8,7.9,-0.7,-6.8,80.86
21/11/2008,18.4,6.7,36.4,-6.6,-9.4,72.67
24/11/2008,12.6,3.9,-45.4,-2.5,4.8,64.7
25/11/2008,-21.5,-23.6,9.6,-26.2,-4.7,60.9
26/11/2008,-13,-11.7,13.3,-1,2,54.92
27/11/2008,0,-121.7,-1.8,-2.1,13,54.92
28/11/2008,-5.8,-1.5,1.2,1.5,-0.6,55.28
01/12/2008,-18.9,-24.7,-0.5,-0.9,-17.3,68.51
02/12/2008,-5.9,63.9,-0.5,-7.4,-18,62.98
03/12/2008,-1.4,-42.1,-2.1,-3.3,-22.3,60.72
04/12/2008,-10.7,-106.2,2.3,-6.1,-36.5,63.64
05/12/2008,15.2,-60.5,-33.6,-3,1.7,59.93
09/12/2008,-6.3,-92.1,-67.9,0.7,1.7,58.91
10/12/2008,4.2,21.9,21.5,1,1.2,55.73
11/12/2008,-8,-5.6,-14.6,-1.5,1.2,55.78
12/12/2008,-3.2,-3.5,39.2,-7.1,-5.6,54.28
15/12/2008,-5.8,0.8,-64.2,1.9,-7.2,56.76
16/12/2008,-25.7,6,-6.7,-4.4,-13.4,52.37
17/12/2008,-6.4,-146.5,-9.4,-12.4,-24.6,49.84
18/12/2008,-11.3,-16.1,-7.5,-5,5.5,47.34
19/12/2008,4.5,0.2,-8.9,-0.5,11.8,44.93
22/12/2008,4.7,7.1,1.2,0.8,-2.2,44.56
23/12/2008,0.3,35.9,-22.1,-1.7,-1.7,45.02
24/12/2008,0.9,0.1,-27.7,-0.6,8.3,44.21
30/12/2008,-12.9,-5.3,0.57,0.7,-5.4,41.63
31/12/2008,15.9,-1.9,0.57,-1,-5.4,40
05/01/2009,26.9,-55.4,0.57,-7.9,-5.4,39.08
06/01/2009,-3.6,-8.6,-1.9,10,11.7,38.56
07/01/2009,4.9,0.1,-9.6,1.4,11.7,43.39
08/01/2009,-5.5,9.3,-4.2,1.5,11.7,42.56
09/01/2009,-4.9,55.2,2.2,-4.8,11.7,42.82
12/01/2009,-8.6,32.1,0,0.2,10.85,45.84
13/01/2009,-1.2,2.1,-1.1,0.7,10.85,43.27
14/01/2009,-9.3,9.4,-1.6,-0.5,6.43,49.14
15/01/2009,0.6,-5.8,2.7,-1.8,6.43,51
16/01/2009,11.3,0.5,5.6,0.5,6.43,46.11
19/01/2009,0,-21.1,20.8,-0.3,0.1,46.11
20/01/2009,5.9,2.6,-9.8,-6.3,-5.7,56.65
21/01/2009,15.9,8,-0.4,-3.8,5.1,46.42
22/01/2009,5.6,-17,0.4,-16,-2,47.29
23/01/2009,2.5,-10.6,11.3,2.3,-1.5,47.27
27/01/2009,-9,0.9,-11.7,1.4,0.9,42.25
28/01/2009,13.9,3.1,7.3,1.4,5.5,39.66
29/01/2009,19.2,-0.1,-11.2,11.4,6.8,42.63
30/01/2009,-1.8,-2.9,5,1.7,0.64,44.84
02/02/2009,-11.8,11.9,-3.5,0.8,0.64,45.52
03/02/2009,16.2,2.2,2,0.8,0.64,43.06
04/02/2009,5.1,-2.6,22.5,7.8,0.64,43.85
05/02/2009,-2.3,20.5,8.1,2.9,0.64,43.73
06/02/2009,8,0.2,5.2,13.4,-3.5,43.37
09/02/2009,-0.8,0.7,-9.9,5.35,0,43.64
10/02/2009,-17.1,14,6.2,5.35,0,46.67
11/02/2009,-6,27.4,4.2,21,3.43,44.53
12/02/2009,3.3,1.4,4.5,21,3.43,41.25
13/02/2009,10.3,9.4,2.3,-1.5,3.43,42.93
16/02/2009,0,16.1,4.2,2.3,1.3,42.93
17/02/2009,-24.1,14.7,-3.9,9.1,-1.2,48.66
18/02/2009,10.7,40.3,21,-2.1,11.1,48.46
19/02/2009,9.8,47.1,-1.7,6.3,-6.6,47.08
20/02/2009,-6.5,1,-3.8,-7.1,2.3,49.3
23/02/2009,-3.5,-6.6,5.1,-0.4,-3.6,52.62
24/02/2009,4.2,-30.1,6.4,-0.6,-0.8,45.49
25/02/2009,13.1,1.1,1.3,-3.5,7.15,44.67
26/02/2009,6.5,3.3,-7.5,2.3,7.15,44.66
27/02/2009,2.2,-4,-4.2,10.4,7.15,46.35
02/03/2009,-15.1,51.9,4.6,3.2,7.15,52.65
03/03/2009,1.5,8.8,28.3,3.6,1.9,50.93
04/03/2009,9.7,-13.7,-32.9,1.3,3.9,47.56
05/03/2009,-16.3,-14.7,-5.4,4.5,3.9,50.17
06/03/2009,6.1,-1.3,13.5,0.2,-3.8,49.33
10/03/2009,13.2,-1.7,-8.1,2.2,-5.3,44.37
11/03/2009,-9.9,-7.2,0.4,-2.2,-8.4,43.61
12/03/2009,-5.2,2.7,-2.1,9.7,-1.4,41.18
13/03/2009,3.7,-1.3,7.3,-1.9,2.8,42.36
16/03/2009,6.3,-16.4,-7.9,2.6,-0.4,43.74
17/03/2009,5.3,-27.4,-2.9,3.2,-5.5,40.8
18/03/2009,-47.3,-26.1,-1.7,-2,5.7,40.06
19/03/2009,6.9,-49.2,-4.8,-6.4,-24.4,43.68
20/03/2009,3.2,-32.9,11.7,-21.8,-3.2,45.89
23/03/2009,1.8,-3.2,-3.7,-23.1,-2.7,43.23
24/03/2009,4.9,-31,10.6,-8.4,3.7,42.93
25/03/2009,8.3,27.6,2.9,-3.2,-3.2,42.25
27/03/2009,-2.7,4.9,-2.1,7.7,2.8,41.04
30/03/2009,-4.5,42.6,-1.4,11,-20.5,45.54
31/03/2009,-4.9,-5.2,1.6,-1.9,0.5,44.14
01/04/2009,-0.9,-5.3,-4.1,6.5,-1.3,42.28
02/04/2009,11.2,-43.5,-0.2,-1.8,-0.8,42.04
03/04/2009,11.9,-2.7,-0.5,-1.9,6.6,39.7
06/04/2009,3.7,-5.7,0.65,7.3,4.15,40.93
07/04/2009,-2.6,-1,0.65,7.5,4.15,40.39
08/04/2009,-4,-0.5,-4.4,1,-1.5,38.85
13/04/2009,0.2,-0.4,3.6,3.7,-1.15,37.81
14/04/2009,-7.4,-14.8,-3.2,-4.6,-1.15,37.67
15/04/2009,-2,7.2,-2.7,-2.3,-1.15,36.17
16/04/2009,6.6,-4.1,-2.7,-5.1,-1.15,35.79
17/04/2009,11.5,-5.7,-0.9,0,2.7,33.94
20/04/2009,-10.9,2.1,3,5,1.5,39.18
21/04/2009,6.1,1.6,0.4,-0.1,-2.9,37.14
22/04/2009,4.3,0.4,-5.4,-0.2,-11.5,38.1
23/04/2009,-2.1,5.7,8.7,-0.5,-13,37.15
24/04/2009,7.1,3.2,-4.7,-2.5,-11.8,36.82
27/04/2009,-8.2,1.8,5.8,1.8,-2.1,38.32
28/04/2009,9.9,-0.7,4.8,-2.6,-12.2,37.95
29/04/2009,10,2.7,-0.6,0.8,1.8,36.08
30/04/2009,1.2,-9.1,-1.1,3.7,-1.9,36.5
01/05/2009,3.4,-2.5,-1.25,0.6,0.95,35.3
04/05/2009,-0.2,-16.1,-1.25,0.6,0.95,34.53
05/05/2009,0.8,-5.5,-6.4,4.3,13.8,33.36
06/05/2009,0.2,-14.6,0,2.7,13.8,32.45
07/05/2009,17.6,-0.3,-2.6,-1.9,15.7,33.44
08/05/2009,-5.2,-2.7,-1.6,9.5,9.4,32.05
11/05/2009,-12,-14.2,-2.5,1,9.4,32.87
12/05/2009,0.8,-1.8,-4,-0.9,1.5,31.8
13/05/2009,-5.4,0.6,-0.2,8.7,-4.1,33.65
14/05/2009,-3.1,4.5,-0.2,-1.9,-14.9,31.37
15/05/2009,4.6,-6.3,2.1,-0.1,-8.7,33.12
18/05/2009,9.6,1.7,-0.4,-10.1,1,30.24
19/05/2009,1.3,-2.3,-1.9,2.4,14.6,28.8
20/05/2009,-5.2,-5.6,-1.4,-0.5,6.8,29.03
22/05/2009,25.8,-8.6,-5.9,4,5.4,32.63
25/05/2009,0,1,9,23.9,2.5,32.63
26/05/2009,9.8,-4.5,-5.6,-5.9,3.6,30.62
27/05/2009,19.1,-28.7,1.7,-5.3,15,32.36
28/05/2009,-12.6,-7.6,3.7,-0.6,34.3,31.67
29/05/2009,-15.3,-30.3,0.8,-2.9,-4.2,28.92
01/06/2009,21.4,-17.9,6.7,1.5,0.3,30.04
02/06/2009,-6,-2.2,-1.3,0.25,0.4,29.63
03/06/2009,-7.3,6.5,17.5,0.25,-13.7,31.02
04/06/2009,17,-1.8,-16,1.7,-13.2,30.18
05/06/2009,11.8,-8.9,-1.9,-3.3,3.2,29.62
08/06/2009,4.6,5.7,11.9,-0.7,8.2,29.77
09/06/2009,-1.8,-3.6,-0.7,-0.8,9.7,28.27
10/06/2009,9,22.1,9.8,6.4,4.2,28.46
11/06/2009,-9.2,31.9,-3.7,5.1,5.2,28.11
12/06/2009,-6.2,5.5,-1.45,-1.8,-5,28.15
15/06/2009,-8.1,2.9,-1.45,-2.4,-3.4,30.81
16/06/2009,-5.2,39.9,3.5,-1.3,-10.4,32.68
17/06/2009,2.9,-6.1,-2.5,-0.6,-3.4,31.54
18/06/2009,14,20.4,0.8,0.2,-11.3,30.03
19/06/2009,-4.7,2.2,-2.9,-5.6,8.8,27.99
22/06/2009,-10,-4.4,1.9,0.5,-5.4,31.17
23/06/2009,-6,3,2.5,0.6,-7.4,30.58
24/06/2009,6.4,-8.8,-2.9,0.1,-4.4,29.05
25/06/2009,-14.5,-21.4,0.5,3.2,-1.3,26.36
26/06/2009,-0.4,-8.6,-0.9,0.9,-1.9,25.93
29/06/2009,-5.9,-2.7,-1.3,5.3,1.2,25.35
30/06/2009,5.6,0.4,-1.6,1.9,5.2,26.35
01/07/2009,0.3,-2.7,1.2,-1.1,-5.8,26.22
02/07/2009,-4.2,-28.6,1.7,0.9,-5.8,27.95
03/07/2009,0.4,2.7,0,-0.5,3.5,27.95
06/07/2009,0.8,-2.7,-0.1,-0.9,-0.3,29
07/07/2009,-5.2,-11.6,-3.5,-0.2,-0.3,30.85
09/07/2009,-5.1,-10.9,2.1,-6.3,-0.3,29.78
10/07/2009,-10.1,-2.6,4,-1.2,-3,29.02
13/07/2009,4.8,-1.9,-3,-1.1,-2.7,26.31
14/07/2009,12,0.2,-1.2,1.6,3.2,25.02
15/07/2009,13.4,-1.5,2.7,1.8,2.6,25.89
16/07/2009,-3.5,-6.2,-2.5,1.9,0.7,25.42
17/07/2009,7.4,7,-1.55,-2.1,0.3,24.34
21/07/2009,-16.1,-5.7,-1.55,2.2,7.6,23.87
22/07/2009,6.2,-3,-6.7,-1.9,-2.9,23.47
23/07/2009,11.1,-1.8,-2.9,-0.6,2,23.43
24/07/2009,0.3,-11.3,1.9,-1,1.3,23.09
27/07/2009,6.1,-12.3,-1.3,0.1,-1,24.28
28/07/2009,-3.3,-4.3,-2.5,-0.4,-1,25.01
29/07/2009,-2.8,-0.6,1,0,-2.2,25.61
30/07/2009,-5.1,3.5,0.9,0.4,1.5,25.4
31/07/2009,-12.8,-7.9,1,-1.6,-0.6,25.92
03/08/2009,15.4,3.2,0.7,-4.9,-2,25.56
04/08/2009,5.2,-1.9,-4.6,-2.2,1.8,24.89
05/08/2009,6.1,16.3,1.65,0.6,0.7,24.9
06/08/2009,0.4,18.2,1.65,0.4,7.4,25.67
07/08/2009,10,15.1,-4.4,-0.8,4.4,24.76
10/08/2009,-7.4,0,3.4,1,14.1,24.99
11/08/2009,-10.8,14,-2.3,-1.5,-3.9,25.99
12/08/2009,4.9,11,-0.8,-2.9,-0.8,25.45
13/08/2009,-11.9,-7.5,-0.4,0,-0.8,24.71
14/08/2009,-2.9,-2.7,-0.1,0.8,-8.5,24.27
18/08/2009,-6,9.4,-1.8,-1,-10.2,26.18
19/08/2009,-5.7,-0.5,-0.2,-1,-3.9,26.26
20/08/2009,-2.1,-1.9,2.1,0.2,2,25.09
21/08/2009,13.4,-8.5,-0.25,-1.2,-3.9,25.01
24/08/2009,-9,-9.4,-0.25,2.3,4,25.14
25/08/2009,-4,-9.2,-1.2,-1.4,0.4,24.92
26/08/2009,-0.2,-2,-0.5,0.8,4.4,24.95
27/08/2009,2,4.1,3,-0.5,-0.9,24.68
28/08/2009,-0.8,-2.9,1,0.5,-2.9,24.76
31/08/2009,-4.8,0.8,7.9,0.5,-2.1,26.01
01/09/2009,-3.5,2.7,7.9,0.5,0.2,29.15
02/09/2009,-5.7,6.4,1.3,0.1,-0.4,28.9
03/09/2009,3.9,-2.1,-11.7,-0.8,0.4,27.1
04/09/2009,9.4,3.4,-2.6,0,0.3,25.26
07/09/2009,0.3,-4.8,6.1,0.5,0.4,25.26
08/09/2009,4.1,-0.3,6.1,-0.7,1.2,25.62
09/09/2009,-1.1,-3.4,-3.5,0.4,0.9,24.32
10/09/2009,-12.4,-2.1,-11.9,0.3,1.7,23.55
11/09/2009,0,-4.3,-1.3,-0.4,0.2,24.15
14/09/2009,7.4,0.6,0.7,0,0.2,23.86
15/09/2009,3.3,-2.7,2.3,1.8,5.1,23.42
16/09/2009,1.5,-2.5,-1.7,-0.5,17.4,23.69
17/09/2009,-8.6,-11.7,-5.9,-1.4,-2.1,23.65
24/09/2009,-0.2,-10.4,6.3,-0.5,6.6,24.95
25/09/2009,-6.3,-9.1,15.8,0.5,1,25.61
28/09/2009,-3.8,-0.1,-11.8,-0.1,-2,24.88
29/09/2009,1,-2.1,2.7,0,-2.4,25.19
30/09/2009,1.5,-9.7,-1.7,-0.3,1.6,25.61
01/10/2009,-12.6,-5.9,5.2,-0.9,-1.4,28.27
02/10/2009,4,2.6,-2.2,-1.9,-4.3,28.68
05/10/2009,0.1,0.4,3.3,-0.1,1.8,26.84
06/10/2009,3.5,-1.3,-3.2,-0.6,5.3,25.7
07/10/2009,-7.3,-1.9,-0.4,0.2,3.4,24.68
08/10/2009,6.6,-0.5,-3.4,0.5,3.8,24.18
09/10/2009,13.2,1.6,-4.9,0,0.1,23.12
12/10/2009,-0.2,2.5,-2.4,1.3,0.2,23.01
13/10/2009,-3.1,3.2,-3.6,-0.1,0.1,22.99
14/10/2009,6.6,-3.4,6.6,0.9,3.5,22.86
15/10/2009,4.3,-5.3,-1.9,2.4,1.5,21.72
